file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_8_WC_16S.2.fq.gz      FASTQ   DNA     26,552   3,239,754      121      122      123   121  123   123        0  123   96.28   91.77
V10_CKI_N_9_1_16S.1.fq.gz       FASTQ   DNA    441,892  53,905,464      121      122      123   121  121   123        0  121      96   91.89
V10_CKI_N_9_1_16S.2.fq.gz       FASTQ   DNA    441,892  53,916,184      121      122      123   121  123   123        0  123   95.45   90.48
V10_CKI_N_9_2_16S.1.fq.gz       FASTQ   DNA    184,867  22,555,341      121      122      123   121  123   123        0  123   96.78   92.93
V10_CKI_N_9_2_16S.2.fq.gz       FASTQ   DNA    184,867  22,552,207      121      122      123   121  121   123        0  121   96.13   91.46
V10_CKI_N_9_3_16S.1.fq.gz       FASTQ   DNA    258,363  31,492,817      121    121.9      123   121  121   123        0  121   96.39   92.32
V10_CKI_N_9_3_16S.2.fq.gz       FASTQ   DNA    258,363  31,547,755      121    122.1      123   121  123   123        0  123   94.97   89.58
V10_CKI_N_9_4_16S.1.fq.gz       FASTQ   DNA    265,124  32,314,870      121    121.9      123   121  121   123        0  121   96.63   92.76
V10_CKI_N_9_4_16S.2.fq.gz       FASTQ   DNA    265,124  32,375,386      121    122.1      123   121  123   123        0  123   96.13   91.39
V10_CKI_N_9_5_16S.1.fq.gz       FASTQ   DNA    222,849  27,175,135      121    121.9      123   121  121   123        0  121   96.15   92.04
V10_CKI_N_9_5_16S.2.fq.gz       FASTQ   DNA    222,849  27,200,021      121    122.1      123   121  123   123        0  123   95.81   90.96
V10_CKI_N_9_DI_16S.1.fq.gz      FASTQ   DNA     24,968   3,043,404      121    121.9      123   121  121   123        0  121   95.99   91.61
V10_CKI_N_9_DI_16S.2.fq.gz      FASTQ   DNA     24,968   3,048,788      121    122.1      123   121  123   123        0  123   94.53   89.17
V10_CKI_N_9_WC_16S.1.fq.gz      FASTQ   DNA     67,247   8,197,363      121    121.9      123   121  121   123        0  121   96.51   92.48
V10_CKI_N_9_WC_16S.2.fq.gz      FASTQ   DNA     67,247   8,210,905      121    122.1      123   121  123   123        0  123   95.64   90.71
V10_CKI_N_H_12_DI_16S.1.fq.gz   FASTQ   DNA     21,785   2,651,787      121    121.7      123   121  121   123        0  121   95.86   91.89
V10_CKI_N_H_12_DI_16S.2.fq.gz   FASTQ   DNA     21,785   2,663,753      121    122.3      123   121  123   123        0  123   95.85   91.31
V10_CKI_N_H_12_WC_16S.1.fq.gz   FASTQ   DNA     17,556   2,140,958      121      122      123   121  121   123        0  121   96.66    92.9
V10_CKI_N_H_12_WC_16S.2.fq.gz   FASTQ   DNA     17,556   2,142,706      121      122      123   121  123   123        0  123   96.07   91.52
V10_CKI_N_H_2_12_1_16S.1.fq.gz  FASTQ   DNA    285,351  34,790,507      121    121.9      123   121  121   123        0  121   96.85   93.11
V10_CKI_N_H_2_12_1_16S.2.fq.gz  FASTQ   DNA    285,351  34,835,137      121    122.1      123   121  123   123        0  123   96.27   91.74
V10_CKI_N_H_2_12_2_16S.1.fq.gz  FASTQ   DNA     74,093   9,033,045      121    121.9      123   121  121   123        0  121   96.93   93.24
V10_CKI_N_H_2_12_2_16S.2.fq.gz  FASTQ   DNA     74,093   9,045,647      121    122.1      123   121  123   123        0  123   96.16   91.52
V10_CKI_N_H_2_12_3_16S.1.fq.gz  FASTQ   DNA    319,464  38,946,686      121    121.9      123   121  121   123        0  121   95.93   91.75
V10_CKI_N_H_2_12_3_16S.2.fq.gz  FASTQ   DNA    319,464  39,002,530      121    122.1      123   121  123   123        0  123   95.87   91.17
V10_CKI_N_H_2_3_1_16S.1.fq.gz   FASTQ   DNA    280,668  34,242,368      121      122      123   121  123   123        0  123   96.13   92.15
V10_CKI_N_H_2_3_1_16S.2.fq.gz   FASTQ   DNA    280,668  34,240,624      121      122      123   121  121   123        0  123   96.04   91.36
V10_CKI_N_H_2_3_2_16S.1.fq.gz   FASTQ   DNA    367,546  44,834,792      121      122      123   121  121   123        0  121   96.13   91.95
V10_CKI_N_H_2_3_2_16S.2.fq.gz   FASTQ   DNA    367,546  44,846,432      121      122      123   121  123   123        0  123   95.61   90.58
V10_CKI_N_H_2_3_3_16S.1.fq.gz   FASTQ   DNA    314,410  38,359,586      121      122      123   121  123   123        0  123   96.42   92.48
V10_CKI_N_H_2_3_3_16S.2.fq.gz   FASTQ   DNA    314,410  38,356,454      121      122      123   121  121   123        0  123   96.09   91.53
V10_CKI_N_H_3_DI_16S.1.fq.gz    FASTQ   DNA     93,236  11,373,110      121      122      123   121  121   123        0  121   96.29   92.19
V10_CKI_N_H_3_DI_16S.2.fq.gz    FASTQ   DNA     93,236  11,376,474      121      122      123   121  123   123        0  123   95.83      91
V10_CKI_N_H_3_WC_16S.1.fq.gz    FASTQ   DNA     88,913  10,850,129      121      122      123   121  123   123        0  123   96.28   92.12
V10_CKI_N_H_3_WC_16S.2.fq.gz    FASTQ   DNA     88,913  10,844,643      121      122      123   121  121   123        0  121   95.71   90.87
V10_CKI_N_H_4_3_1_16S.1.fq.gz   FASTQ   DNA    193,754  23,635,204      121      122      123   121  121   123        0  121   96.87   93.15
V10_CKI_N_H_4_3_1_16S.2.fq.gz   FASTQ   DNA    193,754  23,640,772      121      122      123   121  123   123        0  123   95.64    90.9
V10_CKI_N_H_4_3_2_16S.1.fq.gz   FASTQ   DNA    161,016  19,637,560      121      122      123   121  121   123        0  121   96.19   92.01
V10_CKI_N_H_4_3_2_16S.2.fq.gz   FASTQ   DNA    161,016  19,650,344      121      122      123   121  123   123        0  123   95.48   90.47
V10_CKI_N_H_4_3_3_16S.1.fq.gz   FASTQ   DNA    467,828  57,066,192      121      122      123   121  121   123        0  121   95.98   91.82
V10_CKI_N_H_4_3_3_16S.2.fq.gz   FASTQ   DNA    467,828  57,083,840      121      122      123   121  123   123        0  123   95.48   90.64
V10_CKI_N_H_5_12_1_16S.1.fq.gz  FASTQ   DNA    409,449  49,923,497      121    121.9      123   121  121   123        0  121   96.66   92.85
V10_CKI_N_H_5_12_1_16S.2.fq.gz  FASTQ   DNA    409,449  49,982,059      121    122.1      123   121  123   123        0  123   95.92   91.25
V10_CKI_N_H_5_12_2_16S.1.fq.gz  FASTQ   DNA    354,215  43,200,177      121      122      123   121  121   123        0  121   96.82      93
V10_CKI_N_H_5_12_2_16S.2.fq.gz  FASTQ   DNA    354,215  43,228,283      121      122      123   121  123   123        0  123   96.03   91.19
V10_CKI_N_H_5_12_3_16S.1.fq.gz  FASTQ   DNA    345,373  42,110,221      121    121.9      123   121  121   123        0  121   96.84   93.16
V10_CKI_N_H_5_12_3_16S.2.fq.gz  FASTQ   DNA    345,373  42,160,791      121    122.1      123   121  123   123        0  123   96.33   91.81
V10_CKI_U_10_1_16S.1.fq.gz      FASTQ   DNA    117,596  14,346,802      121      122      123   121  123   123        0  123   96.57   92.85
V10_CKI_U_10_1_16S.2.fq.gz      FASTQ   DNA    117,596  14,346,622      121      122      123   121  121   123        0  123   96.03   91.45
V10_CKI_U_10_2_16S.1.fq.gz      FASTQ   DNA    439,858  53,665,692      121      122      123   121  123   123        0  123   95.78   91.49
V10_CKI_U_10_2_16S.2.fq.gz      FASTQ   DNA    439,858  53,659,660      121      122      123   121  121   123        0  123   95.49   90.36
V10_CKI_U_10_3_16S.1.fq.gz      FASTQ   DNA    251,221  30,657,193      121      122      123   121  123   123        0  123   96.78   93.08
V10_CKI_U_10_3_16S.2.fq.gz      FASTQ   DNA    251,221  30,640,731      121      122      123   121  121   123        0  121   96.33   91.85
V10_CKI_U_10_4_16S.1.fq.gz      FASTQ   DNA    522,597  63,736,613      121      122      123   121  121   123        0  121   96.47   92.58
V10_CKI_U_10_4_16S.2.fq.gz      FASTQ   DNA    522,597  63,777,055      121      122      123   121  123   123        0  123   95.98    91.3
V10_CKI_U_10_5_16S.1.fq.gz      FASTQ   DNA    425,273  51,879,661      121      122      123   121  121   123        0  121   96.07   92.05
V10_CKI_U_10_5_16S.2.fq.gz      FASTQ   DNA    425,273  51,886,951      121      122      123   121  123   123        0  123   95.65   90.92
V10_CKI_U_10_DI_16S.1.fq.gz     FASTQ   DNA     20,509   2,501,417      121      122      123   121  121   123        0  121   96.02   91.69
V10_CKI_U_10_DI_16S.2.fq.gz     FASTQ   DNA     20,509   2,502,779      121      122      123   121  123   123        0  123   94.76   89.34
V10_CKI_U_10_WC_16S.1.fq.gz     FASTQ   DNA     80,650   9,839,530      121      122      123   121  123   123        0  123   96.61   92.93
V10_CKI_U_10_WC_16S.2.fq.gz     FASTQ   DNA     80,650   9,839,070      121      122      123   121  121   123        0  123   96.38   91.95
V10_CKI_U_11_1_16S.1.fq.gz      FASTQ   DNA    344,234  41,958,322      121    121.9      123   121  121   123        0  121   96.32   92.56
V10_CKI_U_11_1_16S.2.fq.gz      FASTQ   DNA    344,234  42,034,774      121    122.1      123   121  123   123        0  123   96.18   91.65
V10_CKI_U_1_1_16S.1.fq.gz       FASTQ   DNA    311,728  38,024,212      121      122      123   121  121   123        0  121   96.02   91.79
V10_CKI_U_1_1_16S.2.fq.gz       FASTQ   DNA    311,728  38,037,420      121      122      123   121  123   123        0  123   95.54   90.54
V10_CKI_U_11_2_16S.1.fq.gz      FASTQ   DNA    162,519  19,805,625      121    121.9      123   121  121   123        0  121   96.39   92.63
V10_CKI_U_11_2_16S.2.fq.gz      FASTQ   DNA    162,519  19,849,011      121    122.1      123   121  123   123        0  123   96.18    91.6
V10_CKI_U_11_3_16S.1.fq.gz      FASTQ   DNA    464,775  56,644,327      121    121.9      123   121  121   123        0  121   95.96   91.98
V10_CKI_U_11_3_16S.2.fq.gz      FASTQ   DNA    464,775  56,760,773      121    122.1      123   121  123   123        0  123    95.7   90.95
V10_CKI_U_11_4_16S.1.fq.gz      FASTQ   DNA    327,137  39,883,339      121    121.9      123   121  121   123        0  121   96.77   93.25
V10_CKI_U_11_4_16S.2.fq.gz      FASTQ   DNA    327,137  39,938,089      121    122.1      123   121  123   123        0  123   96.58   92.26
V10_CKI_U_11_5_16S.1.fq.gz      FASTQ   DNA    506,976  61,836,502      121      122      123   121  121   123        0  121      96   91.97
V10_CKI_U_11_5_16S.2.fq.gz      FASTQ   DNA    506,976  61,865,642      121      122      123   121  123   123        0  123   95.88   91.21
V10_CKI_U_11_DI_16S.1.fq.gz     FASTQ   DNA      4,952     603,924      121      122      123   121  121   123        0  121   95.13   90.67
V10_CKI_U_11_DI_16S.2.fq.gz     FASTQ   DNA      4,952     604,364      121      122      123   121  123   123        0  123   93.87   88.27
V10_CKI_U_11_WC_16S.1.fq.gz     FASTQ   DNA     58,655   7,153,443      121      122      123   121  121   123        0  121    96.2   91.98
V10_CKI_U_11_WC_16S.2.fq.gz     FASTQ   DNA     58,655   7,158,377      121      122      123   121  123   123        0  123   96.11   91.47
V10_CKI_U_1_2_16S.1.fq.gz       FASTQ   DNA     90,251  11,009,303      121      122      123   121  121   123        0  121   96.92   93.45
V10_CKI_U_1_2_16S.2.fq.gz       FASTQ   DNA     90,251  11,011,941      121      122      123   121  123   123        0  123   96.54   92.23
V10_CKI_U_13_1_16S.1.fq.gz      FASTQ   DNA    356,991  43,472,621      121    121.8      123   121  121   123        0  121   96.25   92.16
V10_CKI_U_13_1_16S.2.fq.gz      FASTQ   DNA    356,991  43,633,183      121    122.2      123   121  123   123        0  123    95.3   90.13
V10_CKI_U_1_3_16S.1.fq.gz       FASTQ   DNA    223,566  27,278,776      121      122      123   121  123   123        0  123   96.45   92.46
V10_CKI_U_1_3_16S.2.fq.gz       FASTQ   DNA    223,566  27,271,328      121      122      123   121  121   123        0  121   96.23   91.61
V10_CKI_U_13_2_16S.1.fq.gz      FASTQ   DNA    362,663  44,155,297      121    121.8      123   121  121   123        0  121   96.17   91.99
V10_CKI_U_13_2_16S.2.fq.gz      FASTQ   DNA    362,663  44,334,475      121    122.2      123   121  123   123        0  123   95.04   89.74
V10_CKI_U_13_3_16S.1.fq.gz      FASTQ   DNA    356,314  43,388,876      121    121.8      123   121  121   123        0  121   96.26    92.1
V10_CKI_U_13_3_16S.2.fq.gz      FASTQ   DNA    356,314  43,551,740      121    122.2      123   121  123   123        0  123   94.93   89.55
V10_CKI_U_13_4_16S.1.fq.gz      FASTQ   DNA    127,830  15,565,196      121    121.8      123   121  121   123        0  121   96.06   91.79
V10_CKI_U_13_4_16S.2.fq.gz      FASTQ   DNA    127,830  15,625,324      121    122.2      123   121  123   123        0  123   94.72   89.21
V10_CKI_U_13_5_16S.1.fq.gz      FASTQ   DNA    366,290  44,588,412      121    121.7      123   121  121   123        0  121   95.47      91
V10_CKI_U_13_5_16S.2.fq.gz      FASTQ   DNA    366,290  44,786,348      121    122.3      123   121  123   123        0  123   94.49   88.98
V10_CKI_U_13_DI_16S.1.fq.gz     FASTQ   DNA     59,727   7,285,857      121      122      123   121  121   123        0  121   95.96   91.76
V10_CKI_U_13_DI_16S.2.fq.gz     FASTQ   DNA     59,727   7,287,531      121      122      123   121  123   123        0  123   95.31   90.24
V10_CKI_U_13_WC_16S.1.fq.gz     FASTQ   DNA     12,980   1,580,468      121    121.8      123   121  121   123        0  121   97.08   93.53
V10_CKI_U_13_WC_16S.2.fq.gz     FASTQ   DNA     12,980   1,586,652      121    122.2      123   121  123   123        0  123   96.41   91.97
V10_CKI_U_14_1_16S.1.fq.gz      FASTQ   DNA    127,970  15,721,772      121    122.9      123   123  123   123        0  123   92.98   87.42
V10_CKI_U_14_1_16S.2.fq.gz      FASTQ   DNA    127,970  15,502,908      121    121.1      123   121  121   121        0  121   69.21      55
V10_CKI_U_1_4_16S.1.fq.gz       FASTQ   DNA     21,781   2,657,373      121      122      123   121  123   123        0  123   97.12   93.31
V10_CKI_U_1_4_16S.2.fq.gz       FASTQ   DNA     21,781   2,657,191      121      122      123   121  121   123        0  123   96.28    91.6
V10_CKI_U_14_2_16S.1.fq.gz      FASTQ   DNA     26,838   3,273,720      121      122      123   121  121   123        0  121   97.12   93.31
V10_CKI_U_14_2_16S.2.fq.gz      FASTQ   DNA     26,838   3,274,752      121      122      123   121  123   123        0  123   96.44   91.87
V10_CKI_U_14_3_16S.1.fq.gz      FASTQ   DNA    146,063  17,828,551      121    122.1      123   121  123   123        0  123   96.47   92.43
V10_CKI_U_14_3_16S.2.fq.gz      FASTQ   DNA    146,063  17,810,821      121    121.9      123   121  121   123        0  121   96.07    91.3
V10_CKI_U_14_4_16S.1.fq.gz      FASTQ   DNA    235,369  28,713,725      121      122      123   121  121   123        0  123   96.34   92.36
V10_CKI_U_14_4_16S.2.fq.gz      FASTQ   DNA    235,369  28,716,311      121      122      123   121  123   123        0  123    95.9   91.22
V10_CKI_U_14_5_16S.1.fq.gz      FASTQ   DNA    221,775  27,060,693      121      122      123   121  123   123        0  123   96.34   92.28
V10_CKI_U_14_5_16S.2.fq.gz      FASTQ   DNA    221,775  27,052,407      121      122      123   121  121   123        0  121   95.84   90.94
V10_CKI_U_14_DI_16S.1.fq.gz     FASTQ   DNA     26,088   3,181,920      121      122      123   121  121   123        0  121   96.28   92.27
V10_CKI_U_14_DI_16S.2.fq.gz     FASTQ   DNA     26,088   3,183,552      121      122      123   121  123   123        0  123    96.1   91.42
V10_CKI_U_14_WC_16S.1.fq.gz     FASTQ   DNA          1         123      123      123      123  61.5  123  61.5        0  123   97.56   95.12
V10_CKI_U_14_WC_16S.2.fq.gz     FASTQ   DNA          1         121      121      121      121  60.5  121  60.5        0  121   99.17   95.87
V10_CKI_U_1_5_16S.1.fq.gz       FASTQ   DNA    221,478  27,014,892      121      122      123   121  121   123        0  121   96.33   92.39
V10_CKI_U_1_5_16S.2.fq.gz       FASTQ   DNA    221,478  27,025,740      121      122      123   121  123   123        0  123   96.18   91.52
V10_CKI_U_1_DI_16S.1.fq.gz      FASTQ   DNA     13,161   1,605,553      121      122      123   121  121   123        0  123    94.4   89.59
V10_CKI_U_1_DI_16S.2.fq.gz      FASTQ   DNA     13,161   1,605,731      121      122      123   121  123   123        0  123   94.18    88.7
V10_CKI_U_1_WC_16S.1.fq.gz      FASTQ   DNA     10,861   1,324,647      121      122      123   121  121   123        0  121   95.88   91.46
V10_CKI_U_1_WC_16S.2.fq.gz      FASTQ   DNA     10,861   1,325,437      121      122      123   121  123   123        0  123   95.21    89.9
V10_CKI_U_2_1_16S.1.fq.gz       FASTQ   DNA    260,763  31,819,889      121      122      123   121  123   123        0  123    96.7   92.97
V10_CKI_U_2_1_16S.2.fq.gz       FASTQ   DNA    260,763  31,806,283      121      122      123   121  121   123        0  121   96.24    91.6
V10_CKI_U_2_2_16S.1.fq.gz       FASTQ   DNA    241,414  29,448,040      121      122      123   121  121   123        0  121   96.59   92.66
V10_CKI_U_2_2_16S.2.fq.gz       FASTQ   DNA    241,414  29,456,976      121      122      123   121  123   123        0  123   96.13   91.49
V10_CKI_U_2_3_16S.1.fq.gz       FASTQ   DNA    187,763  22,910,617      121      122      123   121  123   123        0  123   96.88   93.13
V10_CKI_U_2_3_16S.2.fq.gz       FASTQ   DNA    187,763  22,903,555      121      122      123   121  121   123        0  121   96.63   92.35
V10_CKI_U_2_4_16S.1.fq.gz       FASTQ   DNA    206,627  25,217,223      121      122      123   121  123   123        0  123   96.88   93.17
V10_CKI_U_2_4_16S.2.fq.gz       FASTQ   DNA    206,627  25,199,765      121      122      123   121  121   123        0  121   96.63   92.29
V10_CKI_U_2_5_16S.1.fq.gz       FASTQ   DNA    190,738  23,268,206      121      122      123   121  121   123        0  121   96.83   93.12
V10_CKI_U_2_5_16S.2.fq.gz       FASTQ   DNA    190,738  23,271,866      121      122      123   121  123   123        0  123   96.38   91.87
V10_CKI_U_2_DI_16S.1.fq.gz      FASTQ   DNA        445      54,287      121      122      123   121  121   123        0  123   92.53   86.69
V10_CKI_U_2_DI_16S.2.fq.gz      FASTQ   DNA        445      54,293      121      122      123   121  123   123        0  123   91.01    84.2
V10_CKI_U_2_WC_16S.1.fq.gz      FASTQ   DNA     18,286   2,230,770      121      122      123   121  121   123        0  123   96.12   91.83
V10_CKI_U_2_WC_16S.2.fq.gz      FASTQ   DNA     18,286   2,231,014      121      122      123   121  123   123        0  123   95.59    90.5
V10_CKI_U_4_1_16S.1.fq.gz       FASTQ   DNA    114,958  14,021,268      121      122      123   121  121   123        0  121   96.95   93.31
V10_CKI_U_4_1_16S.2.fq.gz       FASTQ   DNA    114,958  14,028,484      121      122      123   121  123   123        0  123   95.95    91.3
V10_CKI_U_4_2_16S.1.fq.gz       FASTQ   DNA    281,560  34,345,418      121      122      123   121  121   123        0  121    96.3   92.36
V10_CKI_U_4_2_16S.2.fq.gz       FASTQ   DNA    281,560  34,355,222      121      122      123   121  123   123        0  123   95.61   90.82
V10_CKI_U_4_3_16S.1.fq.gz       FASTQ   DNA    114,486  13,968,668      121      122      123   121  123   123        0  123   97.34   94.17
V10_CKI_U_4_3_16S.2.fq.gz       FASTQ   DNA    114,486  13,965,916      121      122      123   121  121   123        0  121   96.94   92.92
V10_CKI_U_4_4_16S.1.fq.gz       FASTQ   DNA    295,644  36,032,296      121    121.9      123   121  121   123        0  121   96.42    92.5
V10_CKI_U_4_4_16S.2.fq.gz       FASTQ   DNA    295,644  36,104,840      121    122.1      123   121  123   123        0  123   95.91   91.18
V10_CKI_U_4_5_16S.1.fq.gz       FASTQ   DNA    263,766  32,146,490      121    121.9      123   121  121   123        0  121   96.48   92.67
V10_CKI_U_4_5_16S.2.fq.gz       FASTQ   DNA    263,766  32,212,414      121    122.1      123   121  123   123        0  123   95.93   91.25
V10_CKI_U_4_DI_16S.1.fq.gz      FASTQ   DNA     41,445   5,051,931      121    121.9      123   121  121   123        0  121   96.27   92.29
V10_CKI_U_4_DI_16S.2.fq.gz      FASTQ   DNA     41,445   5,060,649      121    122.1      123   121  123   123        0  123    96.2   91.65
V10_CKI_U_4_WC_16S.1.fq.gz      FASTQ   DNA     58,510   7,133,022      121    121.9      123   121  121   123        0  121   96.13   92.03
V10_CKI_U_4_WC_16S.2.fq.gz      FASTQ   DNA     58,510   7,143,418      121    122.1      123   121  123   123        0  123   96.01   91.39
V10_CKI_U_5_1_16S.1.fq.gz       FASTQ   DNA    420,445  51,285,187      121      122      123   121  121   123        0  121   96.46   92.59
V10_CKI_U_5_1_16S.2.fq.gz       FASTQ   DNA    420,445  51,303,393      121      122      123   121  123   123        0  123   96.22   91.62
V10_CKI_U_5_2_16S.1.fq.gz       FASTQ   DNA    183,601  22,393,793      121      122      123   121  121   123        0  121   97.24   94.08
V10_CKI_U_5_2_16S.2.fq.gz       FASTQ   DNA    183,601  22,404,851      121      122      123   121  123   123        0  123   96.83   92.73
V10_CKI_U_5_3_16S.1.fq.gz       FASTQ   DNA    490,357  59,813,863      121      122      123   121  121   123        0  121   96.35   92.44
V10_CKI_U_5_3_16S.2.fq.gz       FASTQ   DNA    490,357  59,833,245      121      122      123   121  123   123        0  123   96.02   91.32
V10_CKI_U_5_4_16S.1.fq.gz       FASTQ   DNA    375,614  45,832,178      121      122      123   121  123   123        0  123   97.54   94.62
V10_CKI_U_5_4_16S.2.fq.gz       FASTQ   DNA    375,614  45,817,638      121      122      123   121  121   123        0  121   97.26   93.47
V10_CKI_U_5_5_16S.1.fq.gz       FASTQ   DNA    353,211  43,074,003      121    121.9      123   121  121   123        0  121   96.83   93.43
V10_CKI_U_5_5_16S.2.fq.gz       FASTQ   DNA    353,211  43,109,481      121    122.1      123   121  123   123        0  123   96.37   92.03
V10_CKI_U_5_DI_16S.1.fq.gz      FASTQ   DNA      1,975     240,831      121    121.9      123   121  121   123        0  121   93.97   89.16
V10_CKI_U_5_DI_16S.2.fq.gz      FASTQ   DNA      1,975     241,069      121    122.1      123   121  123   123        0  123   91.89   85.54
V10_CKI_U_5_WC_16S.1.fq.gz      FASTQ   DNA     20,785   2,535,275      121      122      123   121  121   123        0  121   95.23   90.56
V10_CKI_U_5_WC_16S.2.fq.gz      FASTQ   DNA     20,785   2,536,265      121      122      123   121  123   123        0  123    94.9    89.4
V10_CKI_U_7_1_16S.1.fq.gz       FASTQ   DNA    300,749  36,692,987      121      122      123   121  123   123        0  123   96.44   92.54
V10_CKI_U_7_1_16S.2.fq.gz       FASTQ   DNA    300,749  36,689,769      121      122      123   121  121   123        0  123   96.23   91.55
V10_CKI_U_7_2_16S.1.fq.gz       FASTQ   DNA    395,944  48,319,886      121      122      123   121  123   123        0  123   96.59   92.68
V10_CKI_U_7_2_16S.2.fq.gz       FASTQ   DNA    395,944  48,290,450      121      122      123   121  121   123        0  121   95.96   91.14
V10_CKI_U_7_3_16S.1.fq.gz       FASTQ   DNA    272,759  33,273,863      121      122      123   121  121   123        0  121    96.5   92.59
V10_CKI_U_7_3_16S.2.fq.gz       FASTQ   DNA    272,759  33,279,333      121      122      123   121  123   123        0  123   95.91   91.07
V10_CKI_U_7_4_16S.1.fq.gz       FASTQ   DNA    253,050  30,869,934      121      122      123   121  121   123        0  121   96.85   93.37
V10_CKI_U_7_4_16S.2.fq.gz       FASTQ   DNA    253,050  30,874,266      121      122      123   121  123   123        0  123   96.44   91.94
V10_CKI_U_7_5_16S.1.fq.gz       FASTQ   DNA    180,356  21,999,934      121      122      123   121  121   123        0  121   96.69   92.94
V10_CKI_U_7_5_16S.2.fq.gz       FASTQ   DNA    180,356  22,006,930      121      122      123   121  123   123        0  123   95.87   90.98
V10_CKI_U_7_DI_16S.1.fq.gz      FASTQ   DNA        950     115,838      121    121.9      123   121  121   123        0  121   93.68   88.81
V10_CKI_U_7_DI_16S.2.fq.gz      FASTQ   DNA        950     115,962      121    122.1      123   121  123   123        0  123   92.52   86.26
V10_CKI_U_7_WC_16S.1.fq.gz      FASTQ   DNA     35,316   4,308,220      121      122      123   121  121   123        0  121   96.27    92.4
V10_CKI_U_7_WC_16S.2.fq.gz      FASTQ   DNA     35,316   4,308,884      121      122      123   121  123   123        0  123   95.85   91.24
V10_CKI_U_8_1_16S.1.fq.gz       FASTQ   DNA    325,373  39,675,169      121    121.9      123   121  121   123        0  121   95.93   91.66
V10_CKI_U_8_1_16S.2.fq.gz       FASTQ   DNA    325,373  39,715,843      121    122.1      123   121  123   123        0  123   95.63    90.7
V10_CKI_U_8_2_16S.1.fq.gz       FASTQ   DNA    320,569  39,091,939      121    121.9      123   121  121   123        0  121   96.86   93.38
V10_CKI_U_8_2_16S.2.fq.gz       FASTQ   DNA    320,569  39,126,897      121    122.1      123   121  123   123        0  123   96.16   91.74
V10_CKI_U_8_3_16S.1.fq.gz       FASTQ   DNA    372,295  45,412,483      121      122      123   121  121   123        0  121   96.75   93.02
V10_CKI_U_8_3_16S.2.fq.gz       FASTQ   DNA    372,295  45,427,497      121      122      123   121  123   123        0  123   96.11   91.53
V10_CKI_U_8_4_16S.1.fq.gz       FASTQ   DNA    205,286  25,032,512      121    121.9      123   121  121   123        0  121   96.96   93.33
V10_CKI_U_8_4_16S.2.fq.gz       FASTQ   DNA    205,286  25,057,272      121    122.1      123   121  123   123        0  123   96.27   91.73
V10_CKI_U_8_5_16S.1.fq.gz       FASTQ   DNA    243,089  29,645,763      121      122      123   121  121   123        0  121   96.64   92.86
V10_CKI_U_8_5_16S.2.fq.gz       FASTQ   DNA    243,089  29,667,953      121      122      123   121  123   123        0  123    95.6   90.83
V10_CKI_U_8_DI_16S.1.fq.gz      FASTQ   DNA     30,825   3,759,219      121      122      123   121  121   123        0  121   94.47   89.71
V10_CKI_U_8_DI_16S.2.fq.gz      FASTQ   DNA     30,825   3,762,081      121      122      123   121  123   123        0  123   93.45   87.71
V10_CKI_U_8_WC_16S.1.fq.gz      FASTQ   DNA     10,399   1,267,861      121    121.9      123   121  121   123        0  121   95.87    91.6
V10_CKI_U_8_WC_16S.2.fq.gz      FASTQ   DNA     10,399   1,269,495      121    122.1      123   121  123   123        0  123   96.03   91.39
V10_CKI_V_6_1_16S.1.fq.gz       FASTQ   DNA    498,548  60,819,224      121      122      123   121  121   123        0  123   97.06   93.61
V10_CKI_V_6_1_16S.2.fq.gz       FASTQ   DNA    498,548  60,826,488      121      122      123   121  123   123        0  123   96.39   92.09
V10_CKI_V_6_2_16S.1.fq.gz       FASTQ   DNA    513,109  62,616,211      121      122      123   121  123   123        0  123   96.35   92.43
V10_CKI_V_6_2_16S.2.fq.gz       FASTQ   DNA    513,109  62,582,385      121      122      123   121  121   123        0  121   96.03   91.35
V10_CKI_V_6_3_16S.1.fq.gz       FASTQ   DNA    408,415  49,823,215      121      122      123   121  121   123        0  121   96.85   93.24
V10_CKI_V_6_3_16S.2.fq.gz       FASTQ   DNA    408,415  49,830,045      121      122      123   121  123   123        0  123   96.07    91.5
V10_CKI_V_6_4_16S.1.fq.gz       FASTQ   DNA    348,515  42,513,461      121      122      123   121  121   123        0  121   96.89   93.32
V10_CKI_V_6_4_16S.2.fq.gz       FASTQ   DNA    348,515  42,524,199      121      122      123   121  123   123        0  123   96.25   91.81
V10_CKI_V_6_5_16S.1.fq.gz       FASTQ   DNA    200,008  24,395,936      121      122      123   121  121   123        0  121   96.79    93.2
V10_CKI_V_6_5_16S.2.fq.gz       FASTQ   DNA    200,008  24,406,016      121      122      123   121  123   123        0  123   96.09   91.58
V10_CKI_V_6_DI_16S.1.fq.gz      FASTQ   DNA      1,543     188,153      121    121.9      123   121  121   123        0  121   94.76   90.19
V10_CKI_V_6_DI_16S.2.fq.gz      FASTQ   DNA      1,543     188,339      121    122.1      123   121  123   123        0  123   92.79   86.93
V10_CKI_V_6_WC_16S.1.fq.gz      FASTQ   DNA    106,609  13,005,733      121      122      123   121  121   123        0  123   95.94   91.78
V10_CKI_V_6_WC_16S.2.fq.gz      FASTQ   DNA    106,609  13,006,863      121      122      123   121  123   123        0  123   95.81   91.19
