file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_5_WC_16S.1.fq.gz      FASTQ   DNA     21,420   3,063,060      143      143      143  71.5  143  71.5        0  143   96.03   91.42
V10_CKI_N_5_WC_16S.2.fq.gz      FASTQ   DNA     21,420   3,063,060      143      143      143  71.5  143  71.5        0  143   96.24   91.98
V10_CKI_N_6_1_16S.1.fq.gz       FASTQ   DNA     50,360   7,201,480      143      143      143  71.5  143  71.5        0  143   98.14    95.3
V10_CKI_N_6_1_16S.2.fq.gz       FASTQ   DNA     50,360   7,201,480      143      143      143  71.5  143  71.5        0  143   96.37   91.71
V10_CKI_N_6_2_16S.1.fq.gz       FASTQ   DNA     84,151  12,033,593      143      143      143  71.5  143  71.5        0  143   97.13   93.44
V10_CKI_N_6_2_16S.2.fq.gz       FASTQ   DNA     84,151  12,033,593      143      143      143  71.5  143  71.5        0  143   95.92   91.39
V10_CKI_N_6_3_16S.1.fq.gz       FASTQ   DNA    110,489  15,799,927      143      143      143  71.5  143  71.5        0  143   97.33   93.97
V10_CKI_N_6_3_16S.2.fq.gz       FASTQ   DNA    110,489  15,799,927      143      143      143  71.5  143  71.5        0  143   97.37   93.92
V10_CKI_N_6_4_16S.1.fq.gz       FASTQ   DNA     63,041   9,014,863      143      143      143  71.5  143  71.5        0  143    97.2   93.66
V10_CKI_N_6_4_16S.2.fq.gz       FASTQ   DNA     63,041   9,014,863      143      143      143  71.5  143  71.5        0  143   96.81    92.9
V10_CKI_N_6_5_16S.1.fq.gz       FASTQ   DNA    182,215  26,056,745      143      143      143  71.5  143  71.5        0  143   97.13   93.52
V10_CKI_N_6_5_16S.2.fq.gz       FASTQ   DNA    182,215  26,056,745      143      143      143  71.5  143  71.5        0  143   96.29   92.04
V10_CKI_N_6_DI_16S.1.fq.gz      FASTQ   DNA     26,107   3,733,301      143      143      143  71.5  143  71.5        0  143   96.98   93.65
V10_CKI_N_6_DI_16S.2.fq.gz      FASTQ   DNA     26,107   3,733,301      143      143      143  71.5  143  71.5        0  143    96.4   92.19
V10_CKI_N_6_WC_16S.1.fq.gz      FASTQ   DNA        466      66,638      143      143      143  71.5  143  71.5        0  143   95.32   91.24
V10_CKI_N_6_WC_16S.2.fq.gz      FASTQ   DNA        466      66,638      143      143      143  71.5  143  71.5        0  143   94.22   89.08
V10_CKI_N_7_1_16S.1.fq.gz       FASTQ   DNA    144,022  20,595,146      143      143      143  71.5  143  71.5        0  143   97.09   93.51
V10_CKI_N_7_1_16S.2.fq.gz       FASTQ   DNA    144,022  20,595,146      143      143      143  71.5  143  71.5        0  143   97.06   93.47
V10_CKI_N_7_2_16S.1.fq.gz       FASTQ   DNA    107,690  15,399,670      143      143      143  71.5  143  71.5        0  143   97.17   93.44
V10_CKI_N_7_2_16S.2.fq.gz       FASTQ   DNA    107,690  15,399,670      143      143      143  71.5  143  71.5        0  143    96.7   92.71
