file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_3_1_16S.2.fq.gz       FASTQ   DNA     82,578  11,808,654      143      143      143  71.5  143  71.5        0  143   97.07   93.41
V10_CKI_N_3_2_16S.1.fq.gz       FASTQ   DNA    143,984  20,589,712      143      143      143  71.5  143  71.5        0  143   94.16   88.43
V10_CKI_N_3_2_16S.2.fq.gz       FASTQ   DNA    143,984  20,589,712      143      143      143  71.5  143  71.5        0  143   96.84   93.02
V10_CKI_N_3_3_16S.1.fq.gz       FASTQ   DNA    120,513  17,233,359      143      143      143  71.5  143  71.5        0  143   94.53   89.09
V10_CKI_N_3_3_16S.2.fq.gz       FASTQ   DNA    120,513  17,233,359      143      143      143  71.5  143  71.5        0  143   96.96   93.28
V10_CKI_N_3_4_16S.1.fq.gz       FASTQ   DNA    148,202  21,192,886      143      143      143  71.5  143  71.5        0  143   95.82   91.49
V10_CKI_N_3_4_16S.2.fq.gz       FASTQ   DNA    148,202  21,192,886      143      143      143  71.5  143  71.5        0  143    96.3    92.2
V10_CKI_N_3_5_16S.1.fq.gz       FASTQ   DNA     71,954  10,289,422      143      143      143  71.5  143  71.5        0  143   95.68   91.63
V10_CKI_N_3_5_16S.2.fq.gz       FASTQ   DNA     71,954  10,289,422      143      143      143  71.5  143  71.5        0  143   96.69   92.79
V10_CKI_N_3_DI_16S.1.fq.gz      FASTQ   DNA     16,049   2,295,007      143      143      143  71.5  143  71.5        0  143    94.6   89.57
V10_CKI_N_3_DI_16S.2.fq.gz      FASTQ   DNA     16,049   2,295,007      143      143      143  71.5  143  71.5        0  143   95.86   91.59
V10_CKI_N_3_WC_16S.1.fq.gz      FASTQ   DNA     19,177   2,742,311      143      143      143  71.5  143  71.5        0  143   94.42   89.57
V10_CKI_N_3_WC_16S.2.fq.gz      FASTQ   DNA     19,177   2,742,311      143      143      143  71.5  143  71.5        0  143   95.61   91.15
V10_CKI_N_4_1_16S.1.fq.gz       FASTQ   DNA    148,838  21,283,834      143      143      143  71.5  143  71.5        0  143    95.8   91.83
V10_CKI_N_4_1_16S.2.fq.gz       FASTQ   DNA    148,838  21,283,834      143      143      143  71.5  143  71.5        0  143   96.62   92.78
V10_CKI_N_4_2_16S.1.fq.gz       FASTQ   DNA    153,060  21,887,580      143      143      143  71.5  143  71.5        0  143   95.76   91.75
V10_CKI_N_4_2_16S.2.fq.gz       FASTQ   DNA    153,060  21,887,580      143      143      143  71.5  143  71.5        0  143   96.65   92.72
