file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_1_3_16S.1.fq.gz       FASTQ   DNA    225,550  27,521,370      121      122      123   121  123   123        0  123   96.24   92.29
V10_CKI_N_1_3_16S.2.fq.gz       FASTQ   DNA    225,550  27,521,370      121      122      123   121  123   123        0  123   95.98   91.35
V10_CKI_N_13_2_16S.1.fq.gz      FASTQ   DNA    413,648  50,487,022      121    122.1      123   121  123   123        0  123   96.09   91.86
V10_CKI_N_13_2_16S.2.fq.gz      FASTQ   DNA    413,648  50,487,022      121    122.1      123   121  123   123        0  123   95.74   90.86
V10_CKI_N_13_3_16S.1.fq.gz      FASTQ   DNA    304,800  37,183,486      121      122      123   121  121   123        0  123   96.25   92.13
V10_CKI_N_13_3_16S.2.fq.gz      FASTQ   DNA    304,800  37,183,486      121      122      123   121  121   123        0  123   95.63   90.66
V10_CKI_N_13_4_16S.1.fq.gz      FASTQ   DNA    252,749  30,837,435      121      122      123   121  123   123        0  123   96.03   91.79
V10_CKI_N_13_4_16S.2.fq.gz      FASTQ   DNA    252,749  30,837,435      121      122      123   121  123   123        0  123   95.68   90.76
V10_CKI_N_13_5_16S.1.fq.gz      FASTQ   DNA    191,170  23,319,098      121      122      123   121  121   123        0  121   95.79   91.45
V10_CKI_N_13_5_16S.2.fq.gz      FASTQ   DNA    191,170  23,319,098      121      122      123   121  121   123        0  121   95.41   90.38
V10_CKI_N_13_DI_16S.1.fq.gz     FASTQ   DNA      1,135     138,453      121      122      123   121  121   123        0  121      94   88.96
V10_CKI_N_13_DI_16S.2.fq.gz     FASTQ   DNA      1,135     138,453      121      122      123   121  121   123        0  121   92.61   86.42
V10_CKI_N_13_WC_16S.1.fq.gz     FASTQ   DNA     37,912   4,624,692      121      122      123   121  121   123        0  121   96.16   92.09
V10_CKI_N_13_WC_16S.2.fq.gz     FASTQ   DNA     37,912   4,624,692      121      122      123   121  121   123        0  121   95.46   90.64
V10_CKI_N_14_1_16S.1.fq.gz      FASTQ   DNA    338,983  41,404,831      121    122.1      123   121  123   123        0  123   96.47   92.58
V10_CKI_N_14_1_16S.2.fq.gz      FASTQ   DNA    338,983  41,404,831      121    122.1      123   121  123   123        0  123    96.1   91.53
V10_CKI_N_1_4_16S.1.fq.gz       FASTQ   DNA    380,820  46,477,388      121      122      123   121  123   123        0  123    96.6   92.65
V10_CKI_N_1_4_16S.2.fq.gz       FASTQ   DNA    380,820  46,477,388      121      122      123   121  123   123        0  123   95.74   90.86
V10_CKI_N_14_2_16S.1.fq.gz      FASTQ   DNA    208,262  25,584,722      121    122.8      123   123  123   123        0  123   93.96   89.12
V10_CKI_N_14_2_16S.2.fq.gz      FASTQ   DNA    208,262  25,584,722      121    122.8      123   123  123   123        0  123   67.09   53.18
V10_CKI_N_14_3_16S.1.fq.gz      FASTQ   DNA    525,173  64,054,611      121      122      123   121  121   123        0  121   95.87   91.71
